batter,delta_obs,delta_pred,denom_L,denom_R,prior_pa,stand,weight,stratum,delta_route_a
694497,-0.15326963350785344,-0.04341495217552227,28.0,191.0,40.0,L,48.84018264840183,low,-0.026253501145267144
694671,0.03890072504182929,0.023173636088982208,163.0,407.0,112.0,R,232.77543859649123,low,0.014857842364673413
694728,-0.2962112299465241,0.02187856543219463,11.0,34.0,0.0,R,16.62222222222222,low,0.014857842364673413
695238,-0.09677070583435332,-0.036772892669289625,19.0,129.0,22.0,L,33.12162162162162,low,-0.026253501145267144
695336,-0.01406637168141589,0.020066954965049066,68.0,226.0,15.0,R,104.54421768707483,low,0.014857842364673413
695391,-0.08246855345911958,0.023212425816637294,30.0,53.0,34.0,R,38.31325301204819,low,0.014857842364673413
695506,0.05113441881501585,-0.03643848272088723,67.0,165.0,0.0,L,95.30172413793105,low,-0.026253501145267144
695578,-0.0020307497811922204,-0.053837280740019144,226.0,455.0,125.0,L,301.9970631424376,medium,-0.026253501145267144
695600,-0.22317662337662342,-0.03643848272088723,14.0,55.0,0.0,L,22.318840579710145,low,-0.026253501145267144
695657,-0.05658200641763034,-0.03643848272088723,83.0,199.0,0.0,L,117.14184397163119,low,-0.026253501145267144
695681,0.08279078014184393,0.02187856543219463,42.0,141.0,0.0,R,64.72131147540983,low,0.014857842364673413
695734,-0.07748279352226717,-0.03643848272088723,76.0,273.0,0.0,L,118.89971346704871,low,-0.026253501145267144
696030,-0.07038888888888889,-0.03643848272088723,13.0,162.0,0.0,L,24.068571428571428,low,-0.026253501145267144
696100,0.02952608200455581,0.018147944864902954,140.0,439.0,105.0,R,212.29706390328153,low,0.014857842364673413
696285,0.010917595696577465,0.02229811999916348,101.0,254.0,187.0,R,144.52957746478873,medium,0.014857842364673413
700242,-0.010258260869565244,-0.046032506658585604,50.0,276.0,29.0,L,84.66257668711657,low,-0.026253501145267144
700246,0.09808426073131951,0.02187856543219463,37.0,68.0,0.0,R,47.92380952380952,low,0.014857842364673413
700250,-0.0541666804464655,-0.04188691699841801,118.0,410.0,45.0,L,183.25757575757575,low,-0.026253501145267144
700337,0.09954780198671864,-0.0086047330710593,137.0,266.0,0.0,L,180.85359801488835,low,-0.026253501145267144
700932,-0.05165202522435114,-0.03931726209807357,95.0,434.0,20.0,L,155.8790170132325,low,-0.026253501145267144
701305,0.05314007421150274,0.019714663534612986,11.0,98.0,22.0,R,19.779816513761467,low,0.014857842364673413
701350,-0.05933210552513685,-0.03643848272088723,98.0,205.0,0.0,L,132.6072607260726,low,-0.026253501145267144
701358,0.07955328877224638,0.02187856543219463,137.0,356.0,0.0,R,197.8580121703854,low,0.014857842364673413
701538,-0.07840705128205128,-0.04843167845324087,169.0,312.0,156.0,L,219.24324324324326,medium,-0.026253501145267144
701675,0.2060980392156863,-0.03643848272088723,12.0,51.0,0.0,L,19.42857142857143,low,-0.026253501145267144
701762,-0.1849590715804394,-0.03643848272088723,153.0,332.0,0.0,L,209.4680412371134,low,-0.026253501145267144
702176,0.03968201090248333,-0.03643848272088723,26.0,127.0,0.0,L,43.16339869281045,low,-0.026253501145267144
702284,0.017901588315108963,-0.03643848272088723,67.0,187.0,0.0,L,98.65354330708662,low,-0.026253501145267144
702332,-0.0025297108551825542,0.02187856543219463,132.0,371.0,0.0,R,194.7196819085487,low,0.014857842364673413
702616,-0.06738983454634245,-0.04155024497564852,179.0,469.0,46.0,L,259.108024691358,low,-0.026253501145267144
802415,-0.0177721560846561,-0.03643848272088723,112.0,324.0,0.0,L,166.45871559633028,low,-0.026253501145267144
805249,0.04951820570570564,0.02187856543219463,74.0,144.0,0.0,R,97.76146788990826,low,0.014857842364673413
805300,0.04380029048656503,-0.03643848272088723,81.0,153.0,0.0,L,105.92307692307692,low,-0.026253501145267144
805367,0.025218295063679452,0.02187856543219463,155.0,347.0,0.0,R,214.28286852589642,low,0.014857842364673413
805373,-0.09967032163742692,0.019947334401235695,54.0,152.0,9.0,R,79.68932038834951,low,0.014857842364673413
805779,0.03262692045066573,0.014907725305962738,116.0,404.0,22.0,R,180.24615384615385,low,0.014857842364673413
805904,-0.13243680709534367,-0.03643848272088723,11.0,41.0,0.0,L,17.346153846153847,low,-0.026253501145267144
807712,-0.19139974210186975,0.02187856543219463,66.0,141.0,0.0,R,89.91304347826087,low,0.014857842364673413
807713,0.06164731720878508,0.02187856543219463,110.0,327.0,0.0,R,164.62242562929063,low,0.014857842364673413
807799,-0.08969237716763004,-0.04078374644910027,32.0,173.0,252.0,L,54.00975609756098,medium,-0.026253501145267144
808975,0.11770688545688546,-0.03643848272088723,21.0,148.0,0.0,L,36.7810650887574,low,-0.026253501145267144
808982,-0.06051443913124782,-0.03804136639370492,166.0,451.0,46.0,L,242.67747163695296,low,-0.026253501145267144
810938,0.028416827956989243,0.02187856543219463,93.0,200.0,0.0,R,126.96245733788395,low,0.014857842364673413
