pitcher,p_throws,fb_ivb,fb_run,fb_spin,si_share,rel_height,extension,rel_side,off_share,velo_gap,mix_depth,brk_sweep,zone_rate,glove_side,fb_up,brk_down,brk_height,off_down
425856,R,12.350582278481012,7.830379746835443,2169.658469945355,0.25569620253164554,5.895007215007214,6.744732824427481,3.0123088023088025,0.02886002886002886,9.343142468779206,3.436658723513879,10.605217391304349,0.4458874458874459,0.47935612687786344,0.3670886075949367,0.45410628019323673,1.6433757527673551,0.3
429400,L,12.931111111111113,4.935555555555555,2332.8958990536275,0.46296296296296297,5.980523255813953,6.015294117647059,2.880736434108527,0.0755813953488372,8.340219907407388,3.4798337559139503,8.46281879194631,0.45348837209302323,3.2636971887327104,0.44753086419753085,0.4161073825503356,1.874017244825049,0.358974358974359
429717,R,16.195337837837837,9.303648648648648,2105.911130284728,0.27364864864864863,6.5423713490959665,5.340939597315437,1.2911717663421418,0.0351182197496523,4.400448453772924,3.4458352323239727,8.325476772616137,0.4780945757997218,2.406618380827057,0.2685810810810811,0.41075794621026895,1.7848888003488885,0.4752475247524752
429719,R,13.591046511627907,5.777248062015504,2236.4061679790025,0.23837209302325582,6.097142405563458,6.171723590150913,1.8465275802117906,0.054528212422949265,6.065561367709634,4.068683743764859,3.0689197224975224,0.4672040461514146,-0.9038173136420197,0.3281653746770026,0.40832507433102083,1.795998044587925,0.4
429722,R,15.736552562284789,5.782702045776787,2210.1349516560376,0.16710552967389103,6.353061267310113,5.908994145822246,1.163738984473353,0.08990767939571968,8.437832471513204,2.8159029875979305,6.398950187466524,0.45793117918590015,1.7993612993356622,0.354263722908649,0.4614354579539368,1.6395798715719923,0.3628938156359393
429780,L,19.919493670886077,11.06379746835443,2254.5150214592277,0.510548523206751,6.480934256055363,5.127787610619468,1.4594290657439446,0.24567474048442905,7.201043097368114,4.813751765078816,6.865846153846153,0.48788927335640137,0.4707220800150892,0.29535864978902954,0.4461538461538462,1.718776726844999,0.39436619718309857
429781,R,12.311052631578947,8.141052631578948,2329.8733333333334,0.46710526315789475,6.2830750605326875,5.928710462287104,1.3781113801452785,0.18159806295399517,4.8885082677959275,5.414373234295146,6.567,0.4116222760290557,-2.270041437030614,0.2631578947368421,0.28125,2.3071712360377528,0.36
429783,R,18.01902097902098,3.91020979020979,2563.5523560209426,0.0,6.274146341463415,6.255015673981191,1.9168436154949784,0.11764705882352941,8.185133771700919,2.336395246500041,6.392268907563026,0.5021520803443329,-0.7682193740884807,0.36363636363636365,0.33613445378151263,1.9975957999608036,0.5121951219512195
430580,R,12.004749340369393,11.956812664907652,2120.7685134393855,0.6448548812664908,6.583370406189555,5.827263681592039,2.26240328820116,0.3065764023210832,9.113159362751489,4.333167502743297,10.870102040816326,0.4804158607350097,-0.20296219911933644,0.29234828496042214,0.22448979591836735,2.4351187140023423,0.3099369085173502
430589,R,4.836632996632996,13.543164983164981,1999.1211778029444,0.9977553310886644,6.259261968085107,5.990702341137124,2.334621010638298,0.00997340425531915,5.919002605353882,1.986465433813934,6.299389830508474,0.4920212765957447,2.378900659921536,0.1638608305274972,0.4067796610169492,1.7297780509549974,
430599,R,14.618315617334424,7.491708912510221,2148.8037922506182,0.3810302534750613,5.975434508816121,5.72139240506329,2.3713948362720405,0.13759445843828716,6.404986939605664,4.132739635554347,5.165157824042982,0.4656801007556675,1.2699508337326353,0.3286999182338512,0.39019476158495636,1.8371435732947288,0.4645308924485126
