batter,name,stand,stratum,log_prior_pa,level_query,woba_level
595284,Andrew Knapp,L,medium,6.759255270663693,0.285951446495752,0.2776469221835075
595777,Jurickson Profar,L,high,8.091933455979893,0.32127775946920656,0.3120918273645546
595879,Javier Báez,R,high,8.323851131338817,0.31082574659257867,0.3184885922330097
595909,Jake Cave,L,medium,7.10085190894405,0.2941431137929722,0.2989801980198019
595978,Austin Hedges,R,high,7.679713639966372,0.2717380674335035,0.245883495145631
596019,Francisco Lindor,L,high,8.587278798982926,0.34977460547213585,0.3461221559119731
596103,Austin Slater,R,high,7.300472814267799,0.30624820912721695,0.3274283783783783
596115,Trevor Story,R,high,8.211482916445066,0.3272336962853748,0.3523870179250407
596117,Garrett Stubbs,L,low,5.796057750765372,0.2548537044224543,0.2804786585365854
596129,Dan Vogelbach,L,medium,7.534762657037537,0.32691973339363634,0.3294371993586317
596142,Gary Sánchez,R,high,7.980707820869669,0.3400538291776659,0.3305696202531645
596146,Max Kepler,L,high,8.253227645581772,0.3484999909926565,0.3231523834331857
600869,Jeimer Candelario,L,high,8.016317898503415,0.3246953724287205,0.3208012545394519
602104,Ramón Urías,R,medium,7.057036981697891,0.32280105642663603,0.3216275862068966
605113,Nick Ahmed,R,high,8.027476530860483,0.28269536165526155,0.2869105452171074
605119,Brian Anderson,R,high,7.83002808253384,0.3224798988990833,0.3225708035003977
605131,Austin Barnes,R,high,7.340186835320115,0.3049359345848438,0.2965525974025974
605137,Josh Bell,L,high,8.291045131081729,0.35287043587820105,0.341551793328317
605141,Mookie Betts,R,high,8.614501373883236,0.37369848280745255,0.3817313974591652
605170,Víctor Caratini,L,medium,7.352441100243583,0.3305294533701253,0.2961045542014112
605204,J. D. Davis,R,high,7.590346945602565,0.3265264201161855,0.3353013144590495
605244,Aramis Garcia,R,low,5.755742213586912,0.26879746355376444,0.2545269841269841
605346,Jack López,R,low,2.70805020110221,0.19655384100992565,0.2268571428571428
605361,Nick Martini,L,low,6.018593214496234,0.30110203721022416,0.3369048780487805
606115,Orlando Arcia,R,high,7.901747518520144,0.2951554921827325,0.2927660125879304
606192,Teoscar Hernández,R,high,8.07215530818825,0.34271328292097375,0.3402347798938495
606466,Ketel Marte,L,high,8.276903481267057,0.34249058118238485,0.341458661918087
606992,Eric Haase,R,medium,6.98100574072173,0.29687025305780557,0.2879311627906977
607043,Brandon Nimmo,L,high,8.018954683155718,0.3303801503257484,0.361577872900889
607054,Jace Peterson,L,medium,7.889084407035514,0.29336413664701044,0.2949212598425196
607208,Trea Turner,R,high,8.392763113038061,0.33989013992297124,0.3552754870865428
607680,Kevin Pillar,R,high,8.244071270295786,0.3091869745294972,0.301568349106204
