batter,embedding_index,n_pitches,swing_rate,stand,whiff_rate,contact_rate,chase_rate,zone_swing_rate,ev_mean,ev_p90,la_mean,bat_speed_mean,pull_rate,woba_level,prior_pa_L,prior_pa_R,n_pa_L,n_pa_R,log_prior_pa,stratum,obs_platoon_diff,name,stand_names,pc1,pc2,pc3,pc4,pc5,tsne1,tsne2
285078,14,674,0.5281899109792285,L,0.348314606741573,0.651685393258427,0.3831325301204819,0.7606177606177607,88.20833333333333,103.93,9.041666666666666,,0.6050420168067226,0.3144230769230769,59.0,123.0,59.0,123.0,5.209486152841421,low,0.0090275595976298,Josh Hamilton,L,-1.2649430445955916,-0.6114563338209906,-0.5290488512122717,0.3378418832645708,0.5979203932742558,-1.999797,19.582981
285079,15,197,0.7106598984771574,R,0.1357142857142856,0.8642857142857143,0.6764705882352942,0.7473684210526316,73.126,87.07000000000001,1.4,,0.2444444444444444,0.1293934426229508,10.0,51.0,10.0,51.0,4.127134385045092,low,-0.0498686274509803,R. A. Dickey,R,1.3954760943688214,-1.9287772266281726,1.0384363159284464,0.7170432305969294,1.336252155006081,-17.32461,13.989659
346874,16,2458,0.5203417412530512,R,0.2134480062548865,0.7865519937451134,0.3040488922841864,0.7667536988685814,88.49893162393163,104.83,10.457264957264956,,0.3493449781659388,0.2944003067484663,183.0,469.0,183.0,469.0,6.481577129276431,medium,0.0103675183799969,Juan Uribe,R,-0.3715230839771031,-0.00711237763716394,0.29446385858262847,-0.47608081283664555,-0.7202768981514263,17.10145,9.860526
400085,17,4059,0.43729982754373,L,0.1284507042253521,0.8715492957746479,0.2536413862380713,0.6141199226305609,82.93454987834549,97.2,5.081508515815085,,0.3828220858895705,0.27909537299339,227.0,832.0,227.0,832.0,6.966024187106113,medium,-0.0927059577261945,Ichiro Suzuki,L,1.3561882021697118,-1.1972891663314922,-0.2836029076078015,0.0313282663310565,-0.1651476855490978,-15.608625,10.202344
400121,18,7761,0.4741657002963536,L,0.1404891304347826,0.8595108695652174,0.3014064015518913,0.6700577398955183,88.5901875,101.4,14.5375,,0.4766600920447074,0.3078272952853598,493.0,1522.0,493.0,1522.0,7.60887062919126,high,-0.0227352168199737,Víctor Martínez,L,0.6485463931882409,-0.15412011660983554,-0.9045260082078291,-0.7224469588096678,0.8276429389635683,10.590365,-2.7215495
400284,19,5906,0.3958686081950558,L,0.1479897348160821,0.8520102651839179,0.2112914131169709,0.5810719131614654,87.74225746268657,100.9,12.72108208955224,,0.5019493177387915,0.2975523370638578,257.0,1262.0,257.0,1262.0,7.326465613840322,medium,0.0729912374280833,Chase Utley,L,-0.03172232544886081,-0.48198160386675415,-1.554897002578103,-0.03950122472806064,0.24389908856637693,-17.798529,-16.887463
405395,20,14459,0.4663531364548032,R,0.1706955361115231,0.8293044638884769,0.3172975814931651,0.6318785578747628,90.0007402422611,105.1,13.513286242852338,,0.4898590580955655,0.3166066312997347,1109.0,2661.0,1109.0,2661.0,8.235095497258357,high,0.0304370334074425,Albert Pujols,R,-0.4460786123647188,-0.6773726045504771,-1.0433488831563593,-2.013776179110004,1.2851521178148329,7.9609723,24.850935
407781,21,2467,0.5962707742197001,R,0.292318150917743,0.707681849082257,0.4159090909090909,0.8038360941586749,86.45397196261683,102.66,13.032710280373832,,0.417607223476298,0.3189776119402985,181.0,489.0,181.0,489.0,6.508769136971682,medium,0.0565774666983018,Marlon Byrd,R,0.10484666631842415,0.4603955235207176,0.798566103817313,0.38005582637326074,0.8416933537295627,23.041214,-15.936795
407793,22,653,0.4609494640122512,R,0.3289036544850499,0.6710963455149501,0.3184931506849315,0.5761772853185596,85.65051546391753,100.46,1.958762886597938,,0.3157894736842105,0.1369839572192513,48.0,139.0,48.0,139.0,5.236441962829949,low,-0.0223444244604316,John Lackey,R,-0.9171470125356728,-1.008856762762524,0.09886491464688359,1.3454799863533977,-0.07298649311201207,-21.652107,19.285126
407812,23,4624,0.4684256055363321,R,0.229455216989843,0.7705447830101569,0.274079874706343,0.7082125603864734,91.31080050825922,108.04,9.7712833545108,,0.3588390501319261,0.3358587047939445,342.0,847.0,342.0,847.0,7.081708586105575,medium,0.0207296270980481,Matt Holliday,R,-0.7234959340703551,0.13811793279429982,1.5175412280111336,-0.7366506512405326,-0.37513269771588836,18.55984,1.0232854
